name,page,category,x,y
presentation_scrum.pdf,30,Software Entwicklung 2,5.071176528930664,39.16609191894531
presentation_scrum.pdf,31,Software Entwicklung 2,4.633515357971191,37.912109375
presentation_scrum.pdf,32,Software Entwicklung 2,4.461562633514404,37.77818298339844
presentation_scrum.pdf,33,Software Entwicklung 2,4.416262626647949,37.7330322265625
presentation_scrum.pdf,34,Software Entwicklung 2,8.32572078704834,37.981101989746094
presentation_scrum.pdf,35,Software Entwicklung 2,8.074556350708008,38.1145133972168
presentation_scrum.pdf,36,Software Entwicklung 2,8.197458267211914,38.15101623535156
presentation_scrum.pdf,37,Software Entwicklung 2,10.991917610168457,37.59149932861328
GED_2021_Lect_7_Elektrische_Magnetische_Felder.pdf,83,Grundlagen Elektrotechnik,-38.01108932495117,35.39818572998047
presentation_scrum.pdf,39,Software Entwicklung 2,10.669892311096191,37.67092514038086
presentation_scrum.pdf,40,Software Entwicklung 2,13.754395484924316,26.238447189331055
presentation_scrum.pdf,41,Software Entwicklung 2,5.869685173034668,39.873023986816406
presentation_scrum.pdf,42,Software Entwicklung 2,6.031591892242432,39.97930145263672
presentation_scrum.pdf,43,Software Entwicklung 2,4.806746006011963,39.40378189086914
presentation_scrum.pdf,44,Software Entwicklung 2,10.046724319458008,39.67060852050781
presentation_scrum.pdf,45,Software Entwicklung 2,10.066197395324707,39.69133758544922
presentation_scrum.pdf,46,Software Entwicklung 2,4.651602745056152,40.82394027709961
presentation_scrum.pdf,47,Software Entwicklung 2,4.40804386138916,40.8807487487793
presentation_scrum.pdf,48,Software Entwicklung 2,4.03432559967041,40.97408676147461
presentation_scrum.pdf,49,Software Entwicklung 2,11.169356346130371,37.71451187133789
presentation_scrum.pdf,50,Software Entwicklung 2,11.295209884643555,37.556182861328125
presentation_scrum.pdf,51,Software Entwicklung 2,11.270350456237793,37.55466079711914
presentation_scrum.pdf,52,Software Entwicklung 2,11.29712963104248,37.552494049072266
presentation_scrum.pdf,53,Software Entwicklung 2,13.648181915283203,26.97474479675293
presentation_ci_cd.pdf,0,Software Entwicklung 2,20.475183486938477,33.588314056396484
presentation_ci_cd.pdf,1,Software Entwicklung 2,21.948266983032227,34.23695755004883
presentation_ci_cd.pdf,2,Software Entwicklung 2,21.478673934936523,33.81950378417969
presentation_ci_cd.pdf,3,Software Entwicklung 2,25.070749282836914,32.254066467285156
presentation_ci_cd.pdf,4,Software Entwicklung 2,22.62319564819336,35.796173095703125
presentation_ci_cd.pdf,5,Software Entwicklung 2,21.638423919677734,34.56804275512695
presentation_ci_cd.pdf,6,Software Entwicklung 2,20.357276916503906,37.149879455566406
presentation_ci_cd.pdf,36,Software Entwicklung 2,26.03917694091797,31.58110237121582
presentation_ci_cd.pdf,7,Software Entwicklung 2,20.854267120361328,36.34365463256836
presentation_ci_cd.pdf,8,Software Entwicklung 2,21.564504623413086,38.304412841796875
presentation_ci_cd.pdf,9,Software Entwicklung 2,20.85297203063965,35.14012145996094
presentation_ci_cd.pdf,10,Software Entwicklung 2,20.663644790649414,34.306915283203125
presentation_ci_cd.pdf,11,Software Entwicklung 2,21.24839210510254,35.31278610229492
presentation_ci_cd.pdf,12,Software Entwicklung 2,21.69407081604004,33.239051818847656
presentation_ci_cd.pdf,13,Software Entwicklung 2,21.844717025756836,33.319881439208984
presentation_ci_cd.pdf,14,Software Entwicklung 2,22.09457778930664,34.48339080810547
presentation_ci_cd.pdf,15,Software Entwicklung 2,22.348447799682617,33.96757125854492
presentation_ci_cd.pdf,16,Software Entwicklung 2,24.811128616333008,33.56784439086914
presentation_ci_cd.pdf,17,Software Entwicklung 2,25.56395149230957,34.10343933105469
presentation_ci_cd.pdf,18,Software Entwicklung 2,24.839296340942383,33.576412200927734
presentation_ci_cd.pdf,19,Software Entwicklung 2,25.187156677246094,32.00921630859375
presentation_ci_cd.pdf,20,Software Entwicklung 2,23.97108268737793,30.654052734375
presentation_ci_cd.pdf,21,Software Entwicklung 2,23.732515335083008,31.13806915283203
presentation_estimationg_planning.pdf,1,Software Entwicklung 2,1.9059507846832275,32.613433837890625
presentation_ci_cd.pdf,22,Software Entwicklung 2,23.811016082763672,31.3991641998291
presentation_ci_cd.pdf,23,Software Entwicklung 2,23.649709701538086,31.308740615844727
presentation_ci_cd.pdf,24,Software Entwicklung 2,22.16998291015625,32.603965759277344
presentation_ci_cd.pdf,25,Software Entwicklung 2,23.835424423217773,31.333951950073242
presentation_ci_cd.pdf,26,Software Entwicklung 2,24.46398162841797,30.402488708496094
presentation_ci_cd.pdf,27,Software Entwicklung 2,23.84363555908203,30.395755767822266
presentation_ci_cd.pdf,28,Software Entwicklung 2,24.65635871887207,30.316057205200195
presentation_ci_cd.pdf,29,Software Entwicklung 2,25.221614837646484,30.0393009185791
presentation_ci_cd.pdf,30,Software Entwicklung 2,25.192218780517578,29.966318130493164
presentation_ci_cd.pdf,31,Software Entwicklung 2,25.009920120239258,30.094114303588867
presentation_ci_cd.pdf,32,Software Entwicklung 2,25.102548599243164,30.048519134521484
presentation_ci_cd.pdf,33,Software Entwicklung 2,25.594167709350586,31.483129501342773
presentation_ci_cd.pdf,34,Software Entwicklung 2,26.403074264526367,29.794273376464844
presentation_ci_cd.pdf,35,Software Entwicklung 2,25.81220817565918,31.446796417236328
GED_summary_6.pdf,2,Grundlagen Elektrotechnik,-47.032623291015625,1.131184697151184
presentation_ci_cd.pdf,37,Software Entwicklung 2,25.905920028686523,31.20992088317871
presentation_ci_cd.pdf,38,Software Entwicklung 2,26.890304565429688,29.6275577545166
presentation_ci_cd.pdf,39,Software Entwicklung 2,26.592037200927734,29.718093872070312
presentation_ci_cd.pdf,40,Software Entwicklung 2,20.071821212768555,33.55517578125
presentation_ci_cd.pdf,41,Software Entwicklung 2,18.772104263305664,37.07861328125
presentation_ci_cd.pdf,42,Software Entwicklung 2,18.832359313964844,37.08346176147461
presentation_ci_cd.pdf,43,Software Entwicklung 2,19.86042022705078,35.343162536621094
presentation_ci_cd.pdf,44,Software Entwicklung 2,19.723308563232422,35.21733474731445
presentation_ci_cd.pdf,45,Software Entwicklung 2,20.11562156677246,33.221092224121094
presentation_ci_cd.pdf,46,Software Entwicklung 2,20.353050231933594,32.86216735839844
presentation_ci_cd.pdf,47,Software Entwicklung 2,19.392606735229492,36.9611930847168
presentation_ci_cd.pdf,48,Software Entwicklung 2,19.031597137451172,35.20088195800781
presentation_ci_cd.pdf,49,Software Entwicklung 2,21.443506240844727,33.459022521972656
presentation_ci_cd.pdf,50,Software Entwicklung 2,20.569875717163086,32.54209518432617
presentation_ci_cd.pdf,51,Software Entwicklung 2,21.09267234802246,32.240169525146484
presentation_ci_cd.pdf,52,Software Entwicklung 2,20.78534698486328,30.903078079223633
presentation_ci_cd.pdf,53,Software Entwicklung 2,20.6553955078125,30.760099411010742
presentation_ci_cd.pdf,54,Software Entwicklung 2,21.48275375366211,30.8007869720459
presentation_ci_cd.pdf,55,Software Entwicklung 2,21.58455467224121,30.815105438232422
presentation_ci_cd.pdf,56,Software Entwicklung 2,19.641910552978516,33.60658264160156
presentation_ci_cd.pdf,57,Software Entwicklung 2,19.857769012451172,33.75050354003906
presentation_ci_cd.pdf,58,Software Entwicklung 2,20.115827560424805,34.613929748535156
presentation_ci_cd.pdf,59,Software Entwicklung 2,20.175151824951172,33.6679573059082
presentation_ci_cd.pdf,60,Software Entwicklung 2,19.633342742919922,33.77584457397461
presentation_ci_cd.pdf,61,Software Entwicklung 2,22.05010986328125,34.18901824951172
presentation_software_craft.pdf,0,Software Entwicklung 2,13.401224136352539,31.32926368713379
presentation_software_craft.pdf,1,Software Entwicklung 2,13.249728202819824,31.371166229248047
presentation_software_craft.pdf,2,Software Entwicklung 2,13.293603897094727,31.562973022460938
presentation_software_craft.pdf,3,Software Entwicklung 2,13.48514461517334,31.408615112304688
presentation_software_craft.pdf,4,Software Entwicklung 2,13.40467357635498,31.135366439819336
presentation_software_craft.pdf,5,Software Entwicklung 2,9.528000831604004,34.1025505065918
presentation_software_craft.pdf,6,Software Entwicklung 2,12.630824089050293,28.387622833251953
presentation_software_craft.pdf,7,Software Entwicklung 2,12.771450996398926,30.93983268737793
presentation_software_craft.pdf,8,Software Entwicklung 2,10.151201248168945,31.869651794433594
presentation_software_craft.pdf,9,Software Entwicklung 2,13.075756072998047,30.630640029907227
presentation_software_craft.pdf,10,Software Entwicklung 2,10.99159049987793,27.608291625976562
presentation_software_craft.pdf,11,Software Entwicklung 2,11.13347053527832,27.58721923828125
presentation_software_craft.pdf,12,Software Entwicklung 2,11.144651412963867,27.60224151611328
presentation_software_craft.pdf,13,Software Entwicklung 2,13.71783447265625,30.015310287475586
presentation_software_craft.pdf,14,Software Entwicklung 2,13.743937492370605,30.147573471069336
presentation_software_craft.pdf,15,Software Entwicklung 2,13.723919868469238,30.175384521484375
presentation_software_craft.pdf,16,Software Entwicklung 2,14.531817436218262,29.68294334411621
presentation_software_craft.pdf,17,Software Entwicklung 2,14.770224571228027,29.516223907470703
presentation_software_craft.pdf,18,Software Entwicklung 2,15.110787391662598,31.33062744140625
presentation_software_craft.pdf,19,Software Entwicklung 2,13.714032173156738,30.34021759033203
presentation_software_craft.pdf,20,Software Entwicklung 2,13.143481254577637,29.45634651184082
presentation_software_craft.pdf,21,Software Entwicklung 2,13.035749435424805,26.700225830078125
presentation_software_craft.pdf,22,Software Entwicklung 2,13.25496768951416,29.767854690551758
presentation_software_craft.pdf,23,Software Entwicklung 2,16.06032371520996,29.26275062561035
presentation_software_craft.pdf,24,Software Entwicklung 2,16.362201690673828,30.140790939331055
PREAN_Slides_KW38_Einführung.pdf,29,Predictive Analytics,62.00200653076172,71.3829345703125
presentation_software_craft.pdf,25,Software Entwicklung 2,16.433874130249023,30.198278427124023
presentation_software_craft.pdf,26,Software Entwicklung 2,16.80075454711914,29.542076110839844
presentation_software_craft.pdf,27,Software Entwicklung 2,16.557052612304688,28.434858322143555
presentation_software_craft.pdf,28,Software Entwicklung 2,16.503253936767578,30.224550247192383
presentation_software_craft.pdf,29,Software Entwicklung 2,17.333410263061523,29.19280242919922
presentation_software_craft.pdf,30,Software Entwicklung 2,17.240331649780273,29.282047271728516
presentation_software_craft.pdf,31,Software Entwicklung 2,16.70802879333496,27.972858428955078
presentation_software_craft.pdf,32,Software Entwicklung 2,16.56760025024414,28.31797218322754
presentation_software_craft.pdf,33,Software Entwicklung 2,16.155338287353516,28.92728614807129
presentation_software_craft.pdf,34,Software Entwicklung 2,14.94127368927002,30.022714614868164
presentation_software_craft.pdf,35,Software Entwicklung 2,13.244606971740723,29.31583023071289
presentation_architecture_advanced.pdf,0,Software Entwicklung 2,3.585829973220825,27.78716278076172
presentation_architecture_advanced.pdf,1,Software Entwicklung 2,1.5227842330932617,25.60909080505371
presentation_architecture_advanced.pdf,2,Software Entwicklung 2,1.4112168550491333,25.64194107055664
presentation_architecture_advanced.pdf,3,Software Entwicklung 2,-0.8057358860969543,26.396739959716797
presentation_architecture_advanced.pdf,4,Software Entwicklung 2,-0.8709384202957153,26.1156063079834
presentation_architecture_advanced.pdf,5,Software Entwicklung 2,1.2522637844085693,27.51458168029785
presentation_architecture_advanced.pdf,6,Software Entwicklung 2,0.253294974565506,24.55227279663086
presentation_architecture_advanced.pdf,7,Software Entwicklung 2,6.477645397186279,28.49515724182129
presentation_architecture_advanced.pdf,8,Software Entwicklung 2,6.483888149261475,28.50535011291504
presentation_architecture_advanced.pdf,9,Software Entwicklung 2,-0.7169193625450134,26.87388801574707
presentation_architecture_advanced.pdf,10,Software Entwicklung 2,3.030791759490967,21.168338775634766
vorlesung12.pdf,1,Analysis 2,99.73770141601562,-9.896745681762695
presentation_architecture_advanced.pdf,11,Software Entwicklung 2,3.011789083480835,21.08249282836914
presentation_architecture_advanced.pdf,12,Software Entwicklung 2,-0.5923925638198853,26.98768424987793
presentation_architecture_advanced.pdf,13,Software Entwicklung 2,-1.486034631729126,27.46310043334961
presentation_architecture_advanced.pdf,14,Software Entwicklung 2,5.9109416007995605,22.481861114501953
presentation_architecture_advanced.pdf,15,Software Entwicklung 2,5.906894207000732,22.55571174621582
presentation_architecture_advanced.pdf,16,Software Entwicklung 2,-0.19871316850185394,27.14055633544922
presentation_architecture_advanced.pdf,17,Software Entwicklung 2,46.53485870361328,5.686906814575195
presentation_architecture_advanced.pdf,18,Software Entwicklung 2,0.46314921975135803,27.728384017944336
presentation_architecture_advanced.pdf,19,Software Entwicklung 2,0.25898948311805725,27.317611694335938
presentation_architecture_advanced.pdf,20,Software Entwicklung 2,0.3980099558830261,24.043485641479492
presentation_architecture_advanced.pdf,21,Software Entwicklung 2,0.33389270305633545,24.733379364013672
presentation_architecture_advanced.pdf,22,Software Entwicklung 2,0.5510846376419067,23.29015350341797
presentation_architecture_advanced.pdf,23,Software Entwicklung 2,0.29964902997016907,24.810625076293945
presentation_architecture_advanced.pdf,24,Software Entwicklung 2,0.5456416606903076,23.273895263671875
presentation_architecture_advanced.pdf,25,Software Entwicklung 2,0.33201369643211365,24.943716049194336
presentation_architecture_advanced.pdf,26,Software Entwicklung 2,0.3305782377719879,24.949121475219727
presentation_architecture_advanced.pdf,27,Software Entwicklung 2,1.256420373916626,27.01188087463379
presentation_architecture_advanced.pdf,28,Software Entwicklung 2,6.104783535003662,24.74526596069336
presentation_architecture_advanced.pdf,29,Software Entwicklung 2,0.4250854551792145,27.658117294311523
presentation_architecture_advanced.pdf,30,Software Entwicklung 2,4.303023815155029,25.58807373046875
presentation_estimationg_planning.pdf,0,Software Entwicklung 2,1.4689807891845703,31.672821044921875
GED_2021_Lect_12_Signale_2.pdf,35,Grundlagen Elektrotechnik,-36.0875358581543,36.334266662597656
presentation_estimationg_planning.pdf,2,Software Entwicklung 2,2.1403989791870117,32.07552719116211
presentation_estimationg_planning.pdf,3,Software Entwicklung 2,3.155012845993042,31.65141487121582
presentation_estimationg_planning.pdf,4,Software Entwicklung 2,3.0431888103485107,31.705806732177734
presentation_estimationg_planning.pdf,5,Software Entwicklung 2,1.8800160884857178,32.54185104370117
presentation_estimationg_planning.pdf,6,Software Entwicklung 2,4.338751316070557,31.071054458618164
presentation_estimationg_planning.pdf,7,Software Entwicklung 2,3.6795380115509033,31.488693237304688
presentation_estimationg_planning.pdf,8,Software Entwicklung 2,2.1685361862182617,30.86842155456543
presentation_estimationg_planning.pdf,9,Software Entwicklung 2,2.0012450218200684,30.181537628173828
presentation_estimationg_planning.pdf,10,Software Entwicklung 2,1.9081214666366577,32.58012008666992
presentation_estimationg_planning.pdf,11,Software Entwicklung 2,-1.0970368385314941,33.9395866394043
presentation_estimationg_planning.pdf,12,Software Entwicklung 2,-1.3651198148727417,34.12013626098633
presentation_estimationg_planning.pdf,13,Software Entwicklung 2,1.2653112411499023,31.474502563476562
presentation_estimationg_planning.pdf,14,Software Entwicklung 2,-1.2586872577667236,34.0234375
presentation_estimationg_planning.pdf,15,Software Entwicklung 2,1.8767207860946655,32.56149673461914
presentation_estimationg_planning.pdf,16,Software Entwicklung 2,0.5715622305870056,32.210906982421875
presentation_estimationg_planning.pdf,17,Software Entwicklung 2,0.06661515682935715,32.23447799682617
presentation_estimationg_planning.pdf,18,Software Entwicklung 2,-0.30297842621803284,32.63299560546875
presentation_estimationg_planning.pdf,19,Software Entwicklung 2,-0.612849235534668,34.26222229003906
presentation_intro_kanban_Lean.pdf,27,Software Entwicklung 2,9.62696361541748,46.1208610534668
GED_2021_Lect_12_Signale_2.pdf,37,Grundlagen Elektrotechnik,-36.965904235839844,30.55680274963379
presentation_estimationg_planning.pdf,20,Software Entwicklung 2,-0.3463239073753357,32.78413391113281
presentation_estimationg_planning.pdf,21,Software Entwicklung 2,0.0007792047690600157,32.107757568359375
presentation_estimationg_planning.pdf,22,Software Entwicklung 2,0.20864787697792053,31.613996505737305
presentation_estimationg_planning.pdf,23,Software Entwicklung 2,2.6788828372955322,33.20732879638672
presentation_estimationg_planning.pdf,24,Software Entwicklung 2,-0.22851087152957916,32.90299987792969
presentation_estimationg_planning.pdf,25,Software Entwicklung 2,-1.0836058855056763,33.66150665283203
presentation_estimationg_planning.pdf,26,Software Entwicklung 2,2.954854726791382,34.74526596069336
presentation_estimationg_planning.pdf,27,Software Entwicklung 2,2.0489821434020996,33.50220489501953
presentation_estimationg_planning.pdf,28,Software Entwicklung 2,1.8338291645050049,32.79623031616211
presentation_estimationg_planning.pdf,29,Software Entwicklung 2,1.868410587310791,32.569053649902344
presentation_estimationg_planning.pdf,30,Software Entwicklung 2,-2.059277057647705,31.428573608398438
presentation_estimationg_planning.pdf,31,Software Entwicklung 2,-2.1237242221832275,31.254880905151367
presentation_estimationg_planning.pdf,32,Software Entwicklung 2,-2.087877035140991,31.544479370117188
presentation_estimationg_planning.pdf,33,Software Entwicklung 2,3.771195888519287,31.571929931640625
presentation_estimationg_planning.pdf,34,Software Entwicklung 2,-1.7422800064086914,30.627498626708984
presentation_estimationg_planning.pdf,35,Software Entwicklung 2,-1.9371123313903809,30.896785736083984
GED_2021_Lect_12_Signale_2.pdf,21,Grundlagen Elektrotechnik,-64.87263488769531,16.051761627197266
presentation_estimationg_planning.pdf,36,Software Entwicklung 2,-2.4547197818756104,31.09135627746582
presentation_estimationg_planning.pdf,37,Software Entwicklung 2,-2.123579978942871,31.352527618408203
presentation_estimationg_planning.pdf,38,Software Entwicklung 2,1.8654464483261108,32.554771423339844
presentation_estimationg_planning.pdf,39,Software Entwicklung 2,1.753040075302124,32.74106216430664
presentation_estimationg_planning.pdf,40,Software Entwicklung 2,3.233405828475952,32.67084884643555
GED_2021_Lect_7_Elektrische_Magnetische_Felder.pdf,75,Grundlagen Elektrotechnik,-64.65302276611328,45.529754638671875
e2101062118.full.pdf,1,Software Entwicklung 2,-42.16224670410156,82.35294342041016
GED_2021_Lect_12_Signale_2.pdf,86,Grundlagen Elektrotechnik,-34.33477020263672,30.583871841430664
e2101062118.full.pdf,4,Software Entwicklung 2,-42.7347412109375,81.79056549072266
e2101062118.full.pdf,5,Software Entwicklung 2,-42.73033142089844,81.79839324951172
e2101062118.full.pdf,6,Software Entwicklung 2,-42.733577728271484,81.79010772705078
presentation_intro_kanban_Lean.pdf,0,Software Entwicklung 2,15.878976821899414,38.85102844238281
presentation_intro_kanban_Lean.pdf,1,Software Entwicklung 2,11.682945251464844,45.37318801879883
presentation_intro_kanban_Lean.pdf,2,Software Entwicklung 2,11.19115161895752,46.26841735839844
presentation_intro_kanban_Lean.pdf,3,Software Entwicklung 2,11.913187026977539,45.196144104003906
presentation_intro_kanban_Lean.pdf,4,Software Entwicklung 2,11.061603546142578,45.14873123168945
presentation_intro_kanban_Lean.pdf,5,Software Entwicklung 2,13.293289184570312,43.950313568115234
presentation_intro_kanban_Lean.pdf,6,Software Entwicklung 2,12.231014251708984,45.30791091918945
presentation_intro_kanban_Lean.pdf,7,Software Entwicklung 2,9.252552032470703,43.027252197265625
presentation_intro_kanban_Lean.pdf,8,Software Entwicklung 2,9.225245475769043,42.971492767333984
presentation_intro_kanban_Lean.pdf,28,Software Entwicklung 2,10.063688278198242,46.02800750732422
presentation_intro_kanban_Lean.pdf,9,Software Entwicklung 2,10.446687698364258,46.87154769897461
presentation_intro_kanban_Lean.pdf,10,Software Entwicklung 2,9.400896072387695,46.076236724853516
presentation_intro_kanban_Lean.pdf,11,Software Entwicklung 2,9.536423683166504,44.597755432128906
presentation_intro_kanban_Lean.pdf,12,Software Entwicklung 2,12.409918785095215,45.4706916809082
presentation_intro_kanban_Lean.pdf,13,Software Entwicklung 2,12.729060173034668,44.7067756652832
presentation_intro_kanban_Lean.pdf,14,Software Entwicklung 2,12.670694351196289,46.566776275634766
presentation_intro_kanban_Lean.pdf,15,Software Entwicklung 2,12.730659484863281,46.54625701904297
presentation_intro_kanban_Lean.pdf,16,Software Entwicklung 2,14.941859245300293,46.366703033447266
presentation_intro_kanban_Lean.pdf,17,Software Entwicklung 2,15.106006622314453,46.36750411987305
presentation_intro_kanban_Lean.pdf,18,Software Entwicklung 2,15.035500526428223,46.3712043762207
presentation_intro_kanban_Lean.pdf,19,Software Entwicklung 2,14.993281364440918,46.124114990234375
presentation_intro_kanban_Lean.pdf,20,Software Entwicklung 2,11.497064590454102,47.2984619140625
presentation_intro_kanban_Lean.pdf,21,Software Entwicklung 2,10.658883094787598,46.8709831237793
presentation_intro_kanban_Lean.pdf,22,Software Entwicklung 2,10.372404098510742,47.09218978881836
presentation_intro_kanban_Lean.pdf,23,Software Entwicklung 2,10.346290588378906,47.06716537475586
presentation_intro_kanban_Lean.pdf,24,Software Entwicklung 2,10.391460418701172,47.02165985107422
presentation_intro_kanban_Lean.pdf,25,Software Entwicklung 2,10.38225269317627,46.537864685058594
presentation_intro_kanban_Lean.pdf,26,Software Entwicklung 2,10.2905912399292,46.296382904052734
presentation_intro_agile.pdf,12,Software Entwicklung 2,13.024921417236328,43.0518913269043
GED_2021_Lect_7_Elektrische_Magnetische_Felder.pdf,76,Grundlagen Elektrotechnik,-65.41730499267578,45.29002380371094
presentation_intro_kanban_Lean.pdf,29,Software Entwicklung 2,9.530863761901855,46.164249420166016
presentation_intro_kanban_Lean.pdf,30,Software Entwicklung 2,9.72514820098877,46.305335998535156
presentation_intro_kanban_Lean.pdf,31,Software Entwicklung 2,8.485587120056152,46.19442367553711
presentation_intro_kanban_Lean.pdf,32,Software Entwicklung 2,9.3994722366333,44.6087646484375
presentation_intro_kanban_Lean.pdf,33,Software Entwicklung 2,9.37543773651123,44.60564041137695
presentation_intro_kanban_Lean.pdf,34,Software Entwicklung 2,10.09824275970459,47.142616271972656
presentation_intro_kanban_Lean.pdf,35,Software Entwicklung 2,100.73914337158203,26.606952667236328
presentation_architecture.pdf,0,Software Entwicklung 2,3.605661630630493,27.736797332763672
presentation_architecture.pdf,1,Software Entwicklung 2,5.063183784484863,25.150793075561523
presentation_architecture.pdf,2,Software Entwicklung 2,4.613500118255615,25.005695343017578
presentation_architecture.pdf,3,Software Entwicklung 2,4.695035934448242,24.639177322387695
presentation_architecture.pdf,4,Software Entwicklung 2,4.595510959625244,24.537338256835938
presentation_architecture.pdf,5,Software Entwicklung 2,3.654982805252075,25.302345275878906
presentation_architecture.pdf,6,Software Entwicklung 2,4.178258419036865,24.72406578063965
presentation_architecture.pdf,7,Software Entwicklung 2,4.607795715332031,24.919265747070312
presentation_architecture.pdf,8,Software Entwicklung 2,6.1222734451293945,24.715225219726562
presentation_architecture.pdf,9,Software Entwicklung 2,4.156917572021484,24.886932373046875
presentation_architecture.pdf,10,Software Entwicklung 2,1.1224929094314575,29.68219566345215
presentation_architecture.pdf,11,Software Entwicklung 2,7.923666477203369,25.178295135498047
presentation_intro_agile.pdf,13,Software Entwicklung 2,12.969161033630371,42.94343948364258
GED_2021_Lect_7_Elektrische_Magnetische_Felder.pdf,79,Grundlagen Elektrotechnik,-66.55343627929688,45.41359329223633
presentation_architecture.pdf,12,Software Entwicklung 2,7.9669084548950195,25.188310623168945
presentation_architecture.pdf,13,Software Entwicklung 2,7.849574089050293,25.056798934936523
presentation_architecture.pdf,14,Software Entwicklung 2,5.796432971954346,24.497825622558594
presentation_architecture.pdf,15,Software Entwicklung 2,4.746229648590088,23.109207153320312
presentation_architecture.pdf,16,Software Entwicklung 2,6.3400492668151855,24.3842830657959
presentation_architecture.pdf,17,Software Entwicklung 2,6.430336952209473,24.391855239868164
presentation_architecture.pdf,18,Software Entwicklung 2,6.863322734832764,24.253700256347656
presentation_architecture.pdf,19,Software Entwicklung 2,6.837098121643066,24.205778121948242
presentation_architecture.pdf,20,Software Entwicklung 2,4.742529392242432,23.10340690612793
presentation_architecture.pdf,21,Software Entwicklung 2,6.733908176422119,23.658580780029297
presentation_architecture.pdf,22,Software Entwicklung 2,6.481167316436768,23.849685668945312
presentation_architecture.pdf,23,Software Entwicklung 2,7.545147895812988,21.405807495117188
presentation_architecture.pdf,24,Software Entwicklung 2,7.5554280281066895,21.390701293945312
presentation_architecture.pdf,25,Software Entwicklung 2,7.496638774871826,21.463003158569336
presentation_architecture.pdf,26,Software Entwicklung 2,7.7000885009765625,24.781177520751953
presentation_architecture.pdf,27,Software Entwicklung 2,5.424871444702148,26.80153465270996
presentation_architecture.pdf,28,Software Entwicklung 2,5.337632656097412,25.103137969970703
presentation_architecture.pdf,29,Software Entwicklung 2,5.7330546379089355,26.699169158935547
presentation_architecture.pdf,30,Software Entwicklung 2,6.0814971923828125,27.615392684936523
presentation_architecture.pdf,31,Software Entwicklung 2,5.921329498291016,27.178466796875
presentation_architecture.pdf,32,Software Entwicklung 2,5.129559516906738,25.882068634033203
presentation_architecture.pdf,33,Software Entwicklung 2,0.6805050373077393,27.955699920654297
presentation_architecture.pdf,34,Software Entwicklung 2,-0.1041978970170021,28.2235050201416
presentation_architecture.pdf,35,Software Entwicklung 2,3.2023098468780518,21.81066131591797
presentation_architecture.pdf,36,Software Entwicklung 2,3.2149980068206787,21.848114013671875
presentation_architecture.pdf,37,Software Entwicklung 2,2.9113595485687256,26.448469161987305
presentation_agile_pyramid.pdf,0,Software Entwicklung 2,10.016212463378906,33.73409652709961
